country,date,total_cases,new_cases,new_cases_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths,new_deaths,new_deaths_smoothed,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,excess_mortality,excess_mortality_cumulative,excess_mortality_cumulative_absolute,excess_mortality_cumulative_per_million,hosp_patients,hosp_patients_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,icu_patients,icu_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,stringency_index,reproduction_rate,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,code,continent,population,population_density,median_age,life_expectancy,gdp_per_capita,extreme_poverty,diabetes_prevalence,handwashing_facilities,hospital_beds_per_thousand,human_development_index
"World excl. China, South Korea, Japan and Singapore",2021-03-09,116055790.0,320620.0,397618.28,18274.076,50.48464,62.60874,2743945.0,6641.0,8529.857,432.05997,1.045688,1.3431063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"World excl. China, South Korea, Japan and Singapore",2021-03-10,116365939.0,310149.0,397652.28,18322.912,48.83588,62.614098,2750664.0,6719.0,8471.857,433.11795,1.0579698,1.3339736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"World excl. China, South Korea, Japan and Singapore",2021-03-11,116749548.0,383609.0,401594.16,18383.316,60.402847,63.23478,2758628.0,7964.0,8508.286,434.37195,1.2540067,1.3397096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"World excl. China, South Korea, Japan and Singapore",2021-03-12,117152539.0,402991.0,405492.72,18446.77,63.454727,63.848644,2767574.0,8946.0,8541.571,435.78058,1.4086319,1.3449508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"World excl. China, South Korea, Japan and Singapore",2021-03-13,117555567.0,403028.0,409697.84,18510.23,63.460552,64.51079,2775957.0,8383.0,8618.714,437.10056,1.3199823,1.3570977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"World excl. China, South Korea, Japan and Singapore",2021-03-14,118365840.0,810273.0,421347.0,18637.816,127.58511,66.345055,2790602.0,14645.0,8615.286,439.40656,2.305993,1.3565578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"World excl. China, South Korea, Japan and Singapore",2021-03-15,118714251.0,348411.0,425583.0,18692.676,54.86059,67.01205,2797869.0,7267.0,8652.143,440.5508,1.1442575,1.3623613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"World excl. China, South Korea, Japan and Singapore",2021-03-16,119024203.0,309952.0,424059.0,18741.48,48.80486,66.77208,2804452.0,6583.0,8643.857,441.58737,1.0365553,1.3610567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"World excl. China, South Korea, Japan and Singapore",2021-03-17,119372347.0,348144.0,429486.84,18796.3,54.81855,67.62675,2811367.0,6915.0,8671.857,442.6762,1.0888319,1.3654655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"World excl. China, South Korea, Japan and Singapore",2021-03-18,119812784.0,440437.0,437605.16,18865.65,69.35095,68.90505,2820185.0,8818.0,8793.857,444.06467,1.3884771,1.3846756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"World excl. China, South Korea, Japan and Singapore",2021-03-19,120270251.0,457467.0,445387.44,18937.684,72.032486,70.13045,2829128.0,8943.0,8793.429,445.47284,1.4081595,1.3846081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"World excl. China, South Korea, Japan and Singapore",2021-03-20,120729049.0,458798.0,453354.56,19009.926,72.242065,71.38495,2837940.0,8812.0,8854.714,446.86038,1.3875324,1.3942581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"World excl. China, South Korea, Japan and Singapore",2021-03-21,121679352.0,950303.0,473358.84,19159.56,149.63416,74.534805,2853500.0,15560.0,8985.429,449.31046,2.4500685,1.4148403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"World excl. China, South Korea, Japan and Singapore",2021-03-22,122086841.0,407489.0,481798.56,19223.723,64.16298,75.86372,2863313.0,9813.0,9349.143,450.8556,1.5451492,1.4721106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"World excl. China, South Korea, Japan and Singapore",2021-03-23,122446303.0,359462.0,488871.44,19280.324,56.600677,76.97741,2870199.0,6886.0,9392.429,451.93985,1.0842656,1.4789263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"World excl. China, South Korea, Japan and Singapore",2021-03-24,122856508.0,410205.0,497737.28,19344.914,64.59064,78.37342,2878041.0,7842.0,9524.857,453.17465,1.2347968,1.4997784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"World excl. China, South Korea, Japan and Singapore",2021-03-25,123348933.0,492425.0,505164.16,19422.451,77.53695,79.542854,2887528.0,9487.0,9620.429,454.66846,1.4938174,1.514827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"World excl. China, South Korea, Japan and Singapore",2021-03-26,123867924.0,518991.0,513953.28,19504.172,81.72002,80.92678,2896136.0,8608.0,9572.571,456.0239,1.3554107,1.5072916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"World excl. China, South Korea, Japan and Singapore",2021-03-27,124384136.0,516212.0,522155.28,19585.453,81.28244,82.21827,2905243.0,9107.0,9614.714,457.45786,1.4339828,1.5139273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"World excl. China, South Korea, Japan and Singapore",2021-03-28,125494149.0,1110013.0,544971.0,19760.236,174.782,85.810814,2922327.0,17084.0,9832.429,460.1479,2.6900368,1.5482085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"World excl. China, South Korea, Japan and Singapore",2021-03-29,125957493.0,463344.0,552950.3,19833.193,72.95788,87.06723,2931251.0,8924.0,9705.429,461.55307,1.4051678,1.5282111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"World excl. China, South Korea, Japan and Singapore",2021-03-30,126360154.0,402661.0,559121.56,19896.596,63.402767,88.038956,2939319.0,8068.0,9874.286,462.82346,1.2703825,1.5547992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"World excl. China, South Korea, Japan and Singapore",2021-03-31,126799617.0,439463.0,563301.3,19965.793,69.197586,88.69709,2947647.0,8328.0,9943.714,464.13477,1.311322,1.5657314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"World excl. China, South Korea, Japan and Singapore",2021-04-01,127334538.0,534921.0,569372.1,20050.021,84.22835,89.65301,2958199.0,10552.0,10095.857,465.7963,1.6615118,1.5896878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"World excl. China, South Korea, Japan and Singapore",2021-04-02,127890192.0,555654.0,574609.7,20137.516,87.49295,90.47771,2968835.0,10636.0,10385.571,467.47104,1.6747383,1.635306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"World excl. China, South Korea, Japan and Singapore",2021-04-03,128454220.0,564028.0,581440.56,20226.326,88.811516,91.55329,2979568.0,10733.0,10617.857,469.16104,1.6900119,1.6718816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"World excl. China, South Korea, Japan and Singapore",2021-04-04,129585447.0,1131227.0,584471.1,20404.45,178.12234,92.03049,2997532.0,17964.0,10743.571,471.98962,2.828601,1.6916765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"World excl. China, South Korea, Japan and Singapore",2021-04-05,130050660.0,465213.0,584738.1,20477.701,73.25217,92.072525,3005677.0,8145.0,10632.286,473.27216,1.282507,1.6741534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"World excl. China, South Korea, Japan and Singapore",2021-04-06,130474548.0,423888.0,587770.56,20544.445,66.745155,92.55001,3012536.0,6859.0,10459.571,474.35217,1.0800141,1.646958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"World excl. China, South Korea, Japan and Singapore",2021-04-07,130956032.0,481484.0,593773.56,20620.26,75.814186,93.49524,3021073.0,8537.0,10489.429,475.69638,1.344231,1.6516593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"World excl. China, South Korea, Japan and Singapore",2021-04-08,131574714.0,618682.0,605739.44,20717.678,97.417305,95.37938,3033499.0,12426.0,10757.143,477.65298,1.9565907,1.6938134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"World excl. China, South Korea, Japan and Singapore",2021-04-09,132228365.0,653651.0,619739.0,20820.602,102.92351,97.58374,3045268.0,11769.0,10919.0,479.50613,1.8531399,1.7192993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"World excl. China, South Korea, Japan and Singapore",2021-04-10,132875119.0,646754.0,631557.0,20922.44,101.83751,99.444595,3057788.0,12520.0,11174.286,481.4775,1.9713919,1.7594965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"World excl. China, South Korea, Japan and Singapore",2021-04-11,134117967.0,1242848.0,647502.9,21118.137,195.69812,101.95542,3077710.0,19922.0,11454.0,484.6144,3.1369064,1.8035401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"World excl. China, South Korea, Japan and Singapore",2021-04-12,134722636.0,604669.0,667425.1,21213.348,95.21083,105.09238,3087688.0,9978.0,11715.857,486.18555,1.57113,1.844772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"World excl. China, South Korea, Japan and Singapore",2021-04-13,135266592.0,543956.0,684577.7,21298.998,85.65099,107.793205,3097015.0,9327.0,12068.429,487.65417,1.468624,1.9002877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"World excl. China, South Korea, Japan and Singapore",2021-04-14,135870844.0,604252.0,702116.0,21394.145,95.145164,110.55477,3106685.0,9670.0,12230.286,489.17682,1.5226326,1.9257736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"World excl. China, South Korea, Japan and Singapore",2021-04-15,136573455.0,702611.0,714105.9,21504.777,110.63272,112.44269,3119022.0,12337.0,12217.571,491.1194,1.9425768,1.9237716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"World excl. China, South Korea, Japan and Singapore",2021-04-16,137276901.0,703446.0,721219.44,21615.541,110.7642,113.56279,3131109.0,12087.0,12263.0,493.02258,1.903212,1.9309248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"World excl. China, South Korea, Japan and Singapore",2021-04-17,137989021.0,712120.0,730557.44,21727.67,112.13,115.03314,3143313.0,12204.0,12217.857,494.9442,1.9216347,1.9238167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"World excl. China, South Korea, Japan and Singapore",2021-04-18,139317777.0,1328756.0,742830.0,21936.896,209.22514,116.965576,3163335.0,20022.0,12232.143,498.0969,3.1526525,1.926066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"World excl. China, South Korea, Japan and Singapore",2021-04-19,140021496.0,703719.0,756980.0,22047.703,110.80718,119.19363,3174711.0,11376.0,12431.857,499.88815,1.7912583,1.957513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"World excl. China, South Korea, Japan and Singapore",2021-04-20,140655676.0,634180.0,769869.1,22147.56,99.85761,121.223145,3184885.0,10174.0,12552.857,501.49014,1.6019921,1.9765656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"World excl. China, South Korea, Japan and Singapore",2021-04-21,141329082.0,673406.0,779748.3,22253.594,106.03412,122.77871,3195681.0,10796.0,12713.714,503.19006,1.6999319,2.001894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"World excl. China, South Korea, Japan and Singapore",2021-04-22,142106646.0,777564.0,790455.9,22376.03,122.43478,124.464714,3208713.0,13032.0,12813.0,505.24207,2.052011,2.0175276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"World excl. China, South Korea, Japan and Singapore",2021-04-23,142901320.0,794674.0,803488.44,22501.158,125.12891,126.516815,3221895.0,13182.0,12969.429,507.31772,2.07563,2.0421586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"World excl. China, South Korea, Japan and Singapore",2021-04-24,143658260.0,756940.0,809891.3,22620.346,119.18733,127.52501,3233717.0,11822.0,12914.857,509.1792,1.8614852,2.0335658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"World excl. China, South Korea, Japan and Singapore",2021-04-25,144975578.0,1317318.0,808257.3,22827.77,207.42412,127.26772,3254452.0,20735.0,13016.714,512.4441,3.264921,2.0496042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"World excl. China, South Korea, Japan and Singapore",2021-04-26,145705474.0,729896.0,811996.9,22942.7,114.929,127.85655,3266921.0,12469.0,13172.857,514.4075,1.9633615,2.0741904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"World excl. China, South Korea, Japan and Singapore",2021-04-27,146348724.0,643250.0,813292.56,23043.984,101.28577,128.06058,3277769.0,10848.0,13269.143,516.1156,1.7081198,2.0893514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"World excl. China, South Korea, Japan and Singapore",2021-04-28,147036082.0,687358.0,815285.7,23152.215,108.23099,128.3744,3289252.0,11483.0,13367.286,517.9237,1.8081064,2.104805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"World excl. China, South Korea, Japan and Singapore",2021-04-29,147824609.0,788527.0,816851.9,23276.377,124.161,128.62102,3303274.0,14022.0,13508.714,520.1316,2.207896,2.1270742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"World excl. China, South Korea, Japan and Singapore",2021-04-30,148624118.0,799517.0,817543.7,23402.268,125.89148,128.72995,3316956.0,13682.0,13580.143,522.28595,2.1543598,2.1383214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"World excl. China, South Korea, Japan and Singapore",2021-05-01,149407064.0,782946.0,821258.9,23525.549,123.28222,129.31494,3330160.0,13204.0,13777.571,524.36505,2.0790942,2.1694083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"World excl. China, South Korea, Japan and Singapore",2021-05-02,150628589.0,1221525.0,807574.1,23717.889,192.3406,127.16016,3349977.0,19817.0,13646.429,527.4854,3.1203732,2.1487586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"World excl. China, South Korea, Japan and Singapore",2021-05-03,151333624.0,705035.0,804022.56,23828.904,111.0144,126.60092,3362099.0,12122.0,13596.857,529.39417,1.908723,2.140953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"World excl. China, South Korea, Japan and Singapore",2021-05-04,151966475.0,632851.0,802537.0,23928.553,99.648346,126.367004,3372595.0,10496.0,13546.571,531.0468,1.652694,2.1330352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"World excl. China, South Korea, Japan and Singapore",2021-05-05,152642240.0,675765.0,800880.9,24034.957,106.40556,126.10623,3383806.0,11211.0,13507.714,532.81213,1.7652775,2.126917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"World excl. China, South Korea, Japan and Singapore",2021-05-06,153413750.0,771510.0,798449.9,24156.44,121.481514,125.72345,3397347.0,13541.0,13439.0,534.9443,2.132158,2.116097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"World excl. China, South Korea, Japan and Singapore",2021-05-07,154192309.0,778559.0,795455.9,24279.031,122.591446,125.252014,3410490.0,13143.0,13362.0,537.01373,2.069489,2.1039727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"World excl. China, South Korea, Japan and Singapore",2021-05-08,154943085.0,750776.0,790860.1,24397.248,118.21675,124.52837,3423266.0,12776.0,13300.857,539.02545,2.0117016,2.094345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"World excl. China, South Korea, Japan and Singapore",2021-05-09,156051385.0,1108300.0,774685.1,24571.76,174.51227,121.98147,3441649.0,18383.0,13096.0,541.92004,2.8945765,2.0620885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"World excl. China, South Korea, Japan and Singapore",2021-05-10,156718386.0,667001.0,769251.7,24676.785,105.02559,121.12592,3453617.0,11968.0,13074.0,543.8045,1.8844743,2.0586245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"World excl. China, South Korea, Japan and Singapore",2021-05-11,157318558.0,600172.0,764583.3,24771.29,94.50273,120.39084,3464406.0,10789.0,13115.857,545.50336,1.6988297,2.065215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"World excl. China, South Korea, Japan and Singapore",2021-05-12,157920684.0,602126.0,754063.44,24866.098,94.81041,118.73439,3475362.0,10956.0,13079.429,547.22845,1.7251253,2.0594792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"World excl. China, South Korea, Japan and Singapore",2021-05-13,158609470.0,688786.0,742245.7,24974.555,108.45584,116.87357,3487940.0,12578.0,12941.857,549.209,1.9805245,2.0378172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"World excl. China, South Korea, Japan and Singapore",2021-05-14,159277946.0,668476.0,726519.56,25079.812,105.25784,114.39735,3500440.0,12500.0,12850.0,551.17725,1.9682426,2.0233536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"World excl. China, South Korea, Japan and Singapore",2021-05-15,159912981.0,635035.0,709985.1,25179.805,99.99224,111.793846,3512212.0,11772.0,12706.571,553.0308,1.8536122,2.0007694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"World excl. China, South Korea, Japan and Singapore",2021-05-16,160814700.0,901719.0,680473.56,25321.79,141.98415,107.14697,3528583.0,16371.0,12419.143,555.60864,2.577768,1.955511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"World excl. China, South Korea, Japan and Singapore",2021-05-17,161396949.0,582249.0,668366.1,25413.469,91.68059,105.24054,3540224.0,11641.0,12372.429,557.4416,1.832985,1.9481554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"World excl. China, South Korea, Japan and Singapore",2021-05-18,161914929.0,517980.0,656624.44,25495.03,81.56083,103.3917,3551127.0,10903.0,12388.714,559.1584,1.7167801,1.9507197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"World excl. China, South Korea, Japan and Singapore",2021-05-19,162439197.0,524268.0,645501.9,25577.58,82.550934,101.64034,3562492.0,11365.0,12447.143,560.94794,1.7895262,1.9599198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"World excl. China, South Korea, Japan and Singapore",2021-05-20,163036911.0,597714.0,632491.56,25671.697,94.1157,99.59175,3574855.0,12363.0,12416.429,562.8946,1.9466708,1.9550836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"World excl. China, South Korea, Japan and Singapore",2021-05-21,163628964.0,592053.0,621574.0,25764.922,93.22432,97.87268,3587250.0,12395.0,12401.429,564.8463,1.9517095,1.9527217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"World excl. China, South Korea, Japan and Singapore",2021-05-22,164208355.0,579391.0,613624.9,25856.152,91.23057,96.62101,3599400.0,12150.0,12455.429,566.7594,1.913132,1.9612246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"World excl. China, South Korea, Japan and Singapore",2021-05-23,164987315.0,779835.0,596212.9,25978.807,122.792366,93.879326,3613924.0,14524.0,12191.571,569.0464,2.2869406,1.9196777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"World excl. China, South Korea, Japan and Singapore",2021-05-24,165490003.0,502688.0,584847.0,26057.959,79.15296,92.08967,3624934.0,11010.0,12101.429,570.77997,1.7336282,1.9054838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"World excl. China, South Korea, Japan and Singapore",2021-05-25,165917356.0,427353.0,571900.3,26125.25,67.29076,90.05109,3633891.0,8957.0,11823.429,572.19037,1.410364,1.8617102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"World excl. China, South Korea, Japan and Singapore",2021-05-26,166377586.0,460230.0,562752.0,26197.717,72.467545,88.6106,3644395.0,10504.0,11700.429,573.8443,1.6539537,1.8423426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"World excl. China, South Korea, Japan and Singapore",2021-05-27,166906659.0,529073.0,552946.1,26281.025,83.307526,87.066574,3655719.0,11324.0,11552.0,575.6274,1.7830704,1.8189712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"World excl. China, South Korea, Japan and Singapore",2021-05-28,167419942.0,513283.0,541693.3,26361.846,80.82124,85.29471,3667154.0,11435.0,11414.857,577.4279,1.8005484,1.7973768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"World excl. China, South Korea, Japan and Singapore",2021-05-29,167890799.0,470857.0,526188.44,26435.986,74.14087,82.853325,3678036.0,10882.0,11233.714,579.1414,1.7134733,1.7688541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"World excl. China, South Korea, Japan and Singapore",2021-05-30,168500900.0,610101.0,501940.72,26532.053,96.06615,79.03529,3691758.0,13722.0,11119.143,581.30206,2.1606581,1.7508137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"World excl. China, South Korea, Japan and Singapore",2021-05-31,168943934.0,443034.0,493418.72,26601.812,69.75987,77.69342,3701773.0,10015.0,10977.0,582.879,1.576956,1.728432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"World excl. China, South Korea, Japan and Singapore",2021-06-01,169312875.0,368941.0,485074.16,26659.906,58.093235,76.37949,3709993.0,8220.0,10871.714,584.17334,1.2943164,1.7118537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"World excl. China, South Korea, Japan and Singapore",2021-06-02,169683054.0,370179.0,472209.72,26718.195,58.28817,74.35387,3718769.0,8776.0,10624.857,585.5552,1.3818638,1.6729838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"World excl. China, South Korea, Japan and Singapore",2021-06-03,170115213.0,432159.0,458364.84,26786.242,68.0475,72.17387,3728769.0,10000.0,10435.714,587.12976,1.5745941,1.6432015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"World excl. China, South Korea, Japan and Singapore",2021-06-04,170565384.0,450171.0,449348.84,26857.125,70.88366,70.75421,3738972.0,10203.0,10259.714,588.7363,1.6065584,1.6154886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"World excl. China, South Korea, Japan and Singapore",2021-06-05,170981851.0,416467.0,441578.84,26922.703,65.57665,69.53075,3748747.0,9775.0,10101.571,590.2755,1.5391657,1.5905875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"World excl. China, South Korea, Japan and Singapore",2021-06-06,171480738.0,498887.0,425691.16,27001.256,78.55446,67.029076,3759430.0,10683.0,9667.429,591.95764,1.6821389,1.5222276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"World excl. China, South Korea, Japan and Singapore",2021-06-07,171845928.0,365190.0,414570.56,27058.76,57.502605,65.27804,3768004.0,8574.0,9461.571,593.3077,1.350057,1.4898136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"World excl. China, South Korea, Japan and Singapore",2021-06-08,172156889.0,310961.0,406287.72,27107.723,48.963737,63.973827,3775719.0,7715.0,9389.429,594.5225,1.2147994,1.478454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"World excl. China, South Korea, Japan and Singapore",2021-06-09,172484647.0,327758.0,400227.56,27159.332,51.60858,63.0196,3783691.0,7972.0,9274.571,595.7778,1.2552664,1.4603686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"World excl. China, South Korea, Japan and Singapore",2021-06-10,172845516.0,360869.0,390043.28,27216.154,56.822224,61.41599,3796974.0,13283.0,9743.571,597.8693,2.0915334,1.5342171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"World excl. China, South Korea, Japan and Singapore",2021-06-11,173252035.0,406519.0,383807.28,27280.164,64.01025,60.43407,3807988.0,11014.0,9859.429,599.6036,1.734258,1.5524598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"World excl. China, South Korea, Japan and Singapore",2021-06-12,173640754.0,388719.0,379843.28,27341.371,61.207466,59.809902,3818947.0,10959.0,10028.571,601.32916,1.7255977,1.579093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
